Package|Class|Method|Cyclomatic Complexity
org.apache.commons.collections4.map|ListOrderedMap|getValue|1
org.apache.commons.collections4.map|ListOrderedMap|indexOf|1
org.apache.commons.collections4.map|ListOrderedMap|keyList|1
org.apache.commons.collections4.map|ListOrderedMap|keySet|1
org.apache.commons.collections4.map|ListOrderedMap|lastKey|3
org.apache.commons.collections4.map|ListOrderedMap|mapIterator|1
org.apache.commons.collections4.map|ListOrderedMap|nextKey|3
org.apache.commons.collections4.map|ListOrderedMap|previousKey|3
org.apache.commons.collections4.map|ListOrderedMap|put|5
org.apache.commons.collections4.map|ListOrderedMap|put|3
org.apache.commons.collections4.map|ListOrderedMap|putAll|4
org.apache.commons.collections4.map|ListOrderedMap|putAll|1
org.apache.commons.collections4.map|ListOrderedMap|readObject|1
org.apache.commons.collections4.map|ListOrderedMap|remove|1
org.apache.commons.collections4.map|ListOrderedMap|remove|3
org.apache.commons.collections4.map|ListOrderedMap|setValue|1
org.apache.commons.collections4.map|ListOrderedMap|toString|4
org.apache.commons.collections4.map|ListOrderedMap|valueList|1
org.apache.commons.collections4.map|ListOrderedMap|values|1
org.apache.commons.collections4.map|ListOrderedMap|writeObject|1
org.apache.commons.collections4.map|LRUMap|addMapping|8
org.apache.commons.collections4.map|LRUMap|clone|1
org.apache.commons.collections4.map|LRUMap|doReadObject|1
org.apache.commons.collections4.map|LRUMap|doWriteObject|1
org.apache.commons.collections4.map|LRUMap|get|1
org.apache.commons.collections4.map|LRUMap|get|4
org.apache.commons.collections4.map|LRUMap|isFull|1
org.apache.commons.collections4.map|LRUMap|isScanUntilRemovable|1
org.apache.commons.collections4.map|LRUMap|maxSize|1
org.apache.commons.collections4.map|LRUMap|moveToMRU|5
org.apache.commons.collections4.map|LRUMap|readObject|1
org.apache.commons.collections4.map|LRUMap|removeLRU|1
org.apache.commons.collections4.map|LRUMap|reuseMapping|4
org.apache.commons.collections4.map|LRUMap|updateEntry|1
org.apache.commons.collections4.map|LRUMap|writeObject|1
org.apache.commons.collections4.map|MultiKeyMap|multiKeyMap|3
org.apache.commons.collections4.map|MultiKeyMap|checkKey|1
org.apache.commons.collections4.map|MultiKeyMap|clone|1
org.apache.commons.collections4.map|MultiKeyMap|containsKey|4
org.apache.commons.collections4.map|MultiKeyMap|containsKey|4
org.apache.commons.collections4.map|MultiKeyMap|containsKey|4
org.apache.commons.collections4.map|MultiKeyMap|containsKey|4
org.apache.commons.collections4.map|MultiKeyMap|decorated|1
org.apache.commons.collections4.map|MultiKeyMap|get|4
org.apache.commons.collections4.map|MultiKeyMap|get|4
org.apache.commons.collections4.map|MultiKeyMap|get|4
org.apache.commons.collections4.map|MultiKeyMap|get|4
org.apache.commons.collections4.map|MultiKeyMap|hash|4
org.apache.commons.collections4.map|MultiKeyMap|hash|5
org.apache.commons.collections4.map|MultiKeyMap|hash|6
org.apache.commons.collections4.map|MultiKeyMap|hash|7
org.apache.commons.collections4.map|MultiKeyMap|isEqualKey|1
org.apache.commons.collections4.map|MultiKeyMap|isEqualKey|1
org.apache.commons.collections4.map|MultiKeyMap|isEqualKey|1
org.apache.commons.collections4.map|MultiKeyMap|isEqualKey|1
org.apache.commons.collections4.map|MultiKeyMap|mapIterator|1
org.apache.commons.collections4.map|MultiKeyMap|put|4
org.apache.commons.collections4.map|MultiKeyMap|put|4
org.apache.commons.collections4.map|MultiKeyMap|put|4
org.apache.commons.collections4.map|MultiKeyMap|put|4
org.apache.commons.collections4.map|MultiKeyMap|put|1
org.apache.commons.collections4.map|MultiKeyMap|putAll|1
org.apache.commons.collections4.map|MultiKeyMap|readObject|1
org.apache.commons.collections4.map|MultiKeyMap|removeAll|4
org.apache.commons.collections4.map|MultiKeyMap|removeAll|4
org.apache.commons.collections4.map|MultiKeyMap|removeAll|4
org.apache.commons.collections4.map|MultiKeyMap|removeAll|4
org.apache.commons.collections4.map|MultiKeyMap|removeMultiKey|4
org.apache.commons.collections4.map|MultiKeyMap|removeMultiKey|4
org.apache.commons.collections4.map|MultiKeyMap|removeMultiKey|4
org.apache.commons.collections4.map|MultiKeyMap|removeMultiKey|4
org.apache.commons.collections4.map|MultiKeyMap|writeObject|1
org.apache.commons.collections4.map|MultiValueMap|multiValueMap|1
org.apache.commons.collections4.map|MultiValueMap|multiValueMap|1
org.apache.commons.collections4.map|MultiValueMap|multiValueMap|1
org.apache.commons.collections4.map|MultiValueMap|clear|1
org.apache.commons.collections4.map|MultiValueMap|containsValue|4
org.apache.commons.collections4.map|MultiValueMap|containsValue|3
org.apache.commons.collections4.map|MultiValueMap|createCollection|1
org.apache.commons.collections4.map|MultiValueMap|entrySet|1
org.apache.commons.collections4.map|MultiValueMap|getCollection|1
org.apache.commons.collections4.map|MultiValueMap|iterator|3
org.apache.commons.collections4.map|MultiValueMap|iterator|3
org.apache.commons.collections4.map|MultiValueMap|put|4
org.apache.commons.collections4.map|MultiValueMap|putAll|5
org.apache.commons.collections4.map|MultiValueMap|putAll|3
org.apache.commons.collections4.map|MultiValueMap|readObject|1
org.apache.commons.collections4.map|MultiValueMap|removeMapping|5
org.apache.commons.collections4.map|MultiValueMap|size|3
org.apache.commons.collections4.map|MultiValueMap|totalSize|1
org.apache.commons.collections4.map|MultiValueMap|values|1
org.apache.commons.collections4.map|MultiValueMap|writeObject|1
org.apache.commons.collections4.map|PassiveExpiringMap|validateAndConvertToMillis|1
org.apache.commons.collections4.map|PassiveExpiringMap|clear|1
org.apache.commons.collections4.map|PassiveExpiringMap|containsKey|1
org.apache.commons.collections4.map|PassiveExpiringMap|containsValue|1
org.apache.commons.collections4.map|PassiveExpiringMap|entrySet|1
org.apache.commons.collections4.map|PassiveExpiringMap|get|1
org.apache.commons.collections4.map|PassiveExpiringMap|isEmpty|1
org.apache.commons.collections4.map|PassiveExpiringMap|isExpired|3
org.apache.commons.collections4.map|PassiveExpiringMap|keySet|1
org.apache.commons.collections4.map|PassiveExpiringMap|now|1
org.apache.commons.collections4.map|PassiveExpiringMap|put|1
org.apache.commons.collections4.map|PassiveExpiringMap|putAll|1
org.apache.commons.collections4.map|PassiveExpiringMap|readObject|1
org.apache.commons.collections4.map|PassiveExpiringMap|remove|1
org.apache.commons.collections4.map|PassiveExpiringMap|removeAllExpired|4
org.apache.commons.collections4.map|PassiveExpiringMap|removeIfExpired|3
org.apache.commons.collections4.map|PassiveExpiringMap|size|1
org.apache.commons.collections4.map|PassiveExpiringMap|values|1
org.apache.commons.collections4.map|PassiveExpiringMap|writeObject|1
org.apache.commons.collections4.map|ConstantTimeToLiveExpirationPolicy|expirationTime|4
org.apache.commons.collections4.map|ExpirationPolicy|expirationTime|1
org.apache.commons.collections4.map|PredicatedMap|predicatedMap|1
org.apache.commons.collections4.map|PredicatedMap|checkSetValue|3
org.apache.commons.collections4.map|PredicatedMap|isSetValueChecking|1
org.apache.commons.collections4.map|PredicatedMap|put|1
org.apache.commons.collections4.map|PredicatedMap|putAll|1
org.apache.commons.collections4.map|PredicatedMap|readObject|1
org.apache.commons.collections4.map|PredicatedMap|validate|4
org.apache.commons.collections4.map|PredicatedMap|writeObject|1
org.apache.commons.collections4.map|PredicatedSortedMap|predicatedSortedMap|1
org.apache.commons.collections4.map|PredicatedSortedMap|comparator|1
org.apache.commons.collections4.map|PredicatedSortedMap|firstKey|1
org.apache.commons.collections4.map|PredicatedSortedMap|getSortedMap|1
org.apache.commons.collections4.map|PredicatedSortedMap|headMap|1
org.apache.commons.collections4.map|PredicatedSortedMap|lastKey|1
org.apache.commons.collections4.map|PredicatedSortedMap|subMap|1
org.apache.commons.collections4.map|PredicatedSortedMap|tailMap|1
org.apache.commons.collections4.map|ReferenceIdentityMap|hash|1
org.apache.commons.collections4.map|ReferenceIdentityMap|hashEntry|1
org.apache.commons.collections4.map|ReferenceIdentityMap|isEqualKey|1
org.apache.commons.collections4.map|ReferenceIdentityMap|isEqualValue|1
org.apache.commons.collections4.map|ReferenceIdentityMap|readObject|1
org.apache.commons.collections4.map|ReferenceIdentityMap|writeObject|1
org.apache.commons.collections4.map|ReferenceMap|readObject|1
org.apache.commons.collections4.map|ReferenceMap|writeObject|1
org.apache.commons.collections4.map|SingletonMap|clear|1
org.apache.commons.collections4.map|SingletonMap|clone|1
org.apache.commons.collections4.map|SingletonMap|containsKey|1
org.apache.commons.collections4.map|SingletonMap|containsValue|1
org.apache.commons.collections4.map|SingletonMap|entrySet|1
org.apache.commons.collections4.map|SingletonMap|equals|5
org.apache.commons.collections4.map|SingletonMap|firstKey|1
org.apache.commons.collections4.map|SingletonMap|get|3
org.apache.commons.collections4.map|SingletonMap|getKey|1
org.apache.commons.collections4.map|SingletonMap|getValue|1
org.apache.commons.collections4.map|SingletonMap|hashCode|1
org.apache.commons.collections4.map|SingletonMap|isEmpty|1
org.apache.commons.collections4.map|SingletonMap|isEqualKey|1
org.apache.commons.collections4.map|SingletonMap|isEqualValue|1
org.apache.commons.collections4.map|SingletonMap|isFull|1
org.apache.commons.collections4.map|SingletonMap|keySet|1
org.apache.commons.collections4.map|SingletonMap|lastKey|1
org.apache.commons.collections4.map|SingletonMap|mapIterator|1
org.apache.commons.collections4.map|SingletonMap|maxSize|1
org.apache.commons.collections4.map|SingletonMap|nextKey|1
org.apache.commons.collections4.map|SingletonMap|previousKey|1
org.apache.commons.collections4.map|SingletonMap|put|3
org.apache.commons.collections4.map|SingletonMap|putAll|5
org.apache.commons.collections4.map|SingletonMap|remove|1
org.apache.commons.collections4.map|SingletonMap|setValue|1
org.apache.commons.collections4.map|SingletonMap|size|1
org.apache.commons.collections4.map|SingletonMap|toString|1
org.apache.commons.collections4.map|SingletonMap|values|1
org.apache.commons.collections4.map|StaticBucketMap|atomic|1
org.apache.commons.collections4.map|StaticBucketMap|atomic|3
org.apache.commons.collections4.map|StaticBucketMap|clear|3
org.apache.commons.collections4.map|StaticBucketMap|containsKey|4
org.apache.commons.collections4.map|StaticBucketMap|containsValue|5
org.apache.commons.collections4.map|StaticBucketMap|entrySet|1
org.apache.commons.collections4.map|StaticBucketMap|equals|4
org.apache.commons.collections4.map|StaticBucketMap|get|4
org.apache.commons.collections4.map|StaticBucketMap|getHash|3
org.apache.commons.collections4.map|StaticBucketMap|hashCode|4
org.apache.commons.collections4.map|StaticBucketMap|isEmpty|1
org.apache.commons.collections4.map|StaticBucketMap|keySet|1
org.apache.commons.collections4.map|StaticBucketMap|put|5
org.apache.commons.collections4.map|StaticBucketMap|putAll|1
org.apache.commons.collections4.map|StaticBucketMap|remove|5
org.apache.commons.collections4.map|StaticBucketMap|size|3
org.apache.commons.collections4.map|StaticBucketMap|values|1
org.apache.commons.collections4.map|TransformedMap|transformedMap|3
org.apache.commons.collections4.map|TransformedMap|transformingMap|1
org.apache.commons.collections4.map|TransformedMap|checkSetValue|1
org.apache.commons.collections4.map|TransformedMap|isSetValueChecking|1
org.apache.commons.collections4.map|TransformedMap|put|1
org.apache.commons.collections4.map|TransformedMap|putAll|1
org.apache.commons.collections4.map|TransformedMap|readObject|1
org.apache.commons.collections4.map|TransformedMap|transformKey|3
org.apache.commons.collections4.map|TransformedMap|transformMap|3
org.apache.commons.collections4.map|TransformedMap|transformValue|3
org.apache.commons.collections4.map|TransformedMap|writeObject|1
org.apache.commons.collections4.map|TransformedSortedMap|transformedSortedMap|3
org.apache.commons.collections4.map|TransformedSortedMap|transformingSortedMap|1
org.apache.commons.collections4.map|TransformedSortedMap|comparator|1
org.apache.commons.collections4.map|TransformedSortedMap|firstKey|1
org.apache.commons.collections4.map|TransformedSortedMap|getSortedMap|1
org.apache.commons.collections4.map|TransformedSortedMap|headMap|1
org.apache.commons.collections4.map|TransformedSortedMap|lastKey|1
org.apache.commons.collections4.map|TransformedSortedMap|subMap|1
org.apache.commons.collections4.map|TransformedSortedMap|tailMap|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|unmodifiableEntrySet|3
org.apache.commons.collections4.map|UnmodifiableEntrySet|add|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|addAll|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|clear|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|iterator|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|remove|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|removeAll|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|removeIf|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|retainAll|1
org.apache.commons.collections4.map|UnmodifiableEntrySet|toArray|3
org.apache.commons.collections4.map|UnmodifiableEntrySet|toArray|6
org.apache.commons.collections4.map|UnmodifiableMap|unmodifiableMap|3
org.apache.commons.collections4.map|UnmodifiableMap|clear|1
org.apache.commons.collections4.map|UnmodifiableMap|entrySet|1
org.apache.commons.collections4.map|UnmodifiableMap|keySet|1
org.apache.commons.collections4.map|UnmodifiableMap|mapIterator|3
org.apache.commons.collections4.map|UnmodifiableMap|put|1
org.apache.commons.collections4.map|UnmodifiableMap|putAll|1
org.apache.commons.collections4.map|UnmodifiableMap|readObject|1
org.apache.commons.collections4.map|UnmodifiableMap|remove|1
org.apache.commons.collections4.map|UnmodifiableMap|values|1
org.apache.commons.collections4.map|UnmodifiableMap|writeObject|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|unmodifiableOrderedMap|3
org.apache.commons.collections4.map|UnmodifiableOrderedMap|clear|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|entrySet|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|keySet|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|mapIterator|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|put|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|putAll|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|readObject|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|remove|1
org.apache.commons.collections4.map|UnmodifiableOrderedMap|values|1
